userId,topic,cluster
613b1510-4051-7027-1ee2-8f2c72d3c64b,a6,4
c11b3500-c051-70c9-5385-6797f6c08070,a6,3
516b7570-00e1-700e-b368-e544714cb230,a5,4
51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,a5,5
b13be530-5051-70d1-0e6c-be1458ec7929,a7,5
811bc590-9011-705e-82d7-38a6c705a6c4,a5,5
91bbd550-f0a1-7047-142d-6aeab04713b1,a3,5
31cb6500-d081-7067-9d22-37992452f2ad,a6,5
91ab45a0-6011-7078-f1e9-b3a94075f7b7,a6,0
91ab45a0-6011-7078-f1e9-b3a94075f7b7,a3,3
011bd560-70e1-7036-62a9-3d29afd5179d,a2,4
f14b7530-60e1-704a-f8d5-4855523e6d94,a4,3
c1eb8590-5071-70c5-90a9-bcbf8ca28ccb,a6,5
d17b6520-5071-7048-0b67-edd7ac9f9e44,a4,4
e12ba500-f0e1-70f2-73ab-05c1cbc44b76,a2,4
c17bf5d0-5091-70a9-0d1d-8fbc31f9c224,a2,4
c17be530-0011-7066-b860-92d133614a57,a3,5
a15b55c0-6081-70cd-a61b-afbdaf0eff13,a7,2
11cb0520-80d1-70f1-831e-2d3d54b32de3,a4,3
711b6580-50d1-70c7-2c33-364aab9519a1,a5,0
b14ba500-e041-701b-eba7-204e26a8a5b7,a7,5
b19ba550-c0d1-706b-5b31-6f30f3eaa255,a4,3
21fb65c0-a0d1-7058-ae17-4b20090157aa,a4,5
41cb85f0-d081-708c-e151-e2b062eb0f1d,a2,0
01cbf550-9041-70f1-3bbe-92176ffa992e,a4,0
81cbb5e0-9011-7077-7e4e-7aca1564666c,a2,4
b19ba550-c0d1-706b-5b31-6f30f3eaa255,a6,0
410bf580-d041-70ad-e668-e60717bb3b98,a3,4
61abe5e0-d021-7066-78e5-8732da2c09a0,a3,0
91ab25a0-f051-70ce-9d29-ac0649a68c53,a4,3
511bf560-b061-7030-1534-373d6182148d,a3,0
116b0520-f0b1-70d5-0575-61162dd862fd,a7,5
c17b5520-f0b1-70c8-8bf1-0f5bd26a0cad,a5,3
b13be530-5051-70d1-0e6c-be1458ec7929,a4,3
51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,a6,5
f1abb5c0-3001-7042-a4b5-d6561c36322c,a6,5
817b9500-8071-700f-6d35-00db749ffca6,a2,3
817b9500-8071-700f-6d35-00db749ffca6,a4,4
c17bf5d0-5091-70a9-0d1d-8fbc31f9c224,a6,5
b13be530-5051-70d1-0e6c-be1458ec7929,a5,4
a1cb4570-5011-70b5-5fdf-1eaee3de61f4,a5,0
a19b0540-7071-7042-dcd4-e8b1bed38ef4,a4,3
71ab5570-8001-709a-1343-b36f475fb202,a6,0
a19b0540-7071-7042-dcd4-e8b1bed38ef4,a7,0
a1fbb540-3041-70e7-def6-bcec00a31d99,a3,5
01eb9580-3071-70a9-01aa-f63e5dd14609,a6,3
613b1510-4051-7027-1ee2-8f2c72d3c64b,a3,5
313b9520-e021-70f9-4924-88d88686726c,a4,0
a1fbb540-3041-70e7-def6-bcec00a31d99,a2,5
813b4500-6031-701e-c56f-d60220a6081f,a7,5
410b95f0-5061-701c-4a3c-9930963ae77f,a4,4
31db5580-10e1-70d5-9f5c-004b166ac03c,a5,3
115ba5a0-f021-7098-63b7-6750e7705b72,a4,0
a1fb3570-f021-705f-6d23-353ec8617ab4,a5,3
61abe5e0-d021-7066-78e5-8732da2c09a0,a6,0
41cb85f0-d081-708c-e151-e2b062eb0f1d,a3,4
617b2500-4071-70e9-29f1-b4c4ce63bfaa,a4,3
c1abe560-20f1-70dc-393f-5a083011e23f,a2,0
f11bc560-6081-70ae-2949-07ca788f237b,a7,0
31cb6500-d081-7067-9d22-37992452f2ad,a4,0
c17be530-0011-7066-b860-92d133614a57,a6,5
f14b7530-60e1-704a-f8d5-4855523e6d94,a5,3
61bb4560-e0e1-70b5-d308-ad58511a0fc5,a6,5
91ab45a0-6011-7078-f1e9-b3a94075f7b7,a4,0
a15b55c0-6081-70cd-a61b-afbdaf0eff13,a5,5
211b0520-f0e1-7015-0094-4310c79ba2e6,a3,0
c11b3500-c051-70c9-5385-6797f6c08070,a5,3
313b9520-e021-70f9-4924-88d88686726c,a5,3
511bf560-b061-7030-1534-373d6182148d,a4,3
61bb4560-e0e1-70b5-d308-ad58511a0fc5,a7,5
611bf540-9091-708a-926e-51ff59cf9473,a2,3
c17be530-0011-7066-b860-92d133614a57,a4,5
218ba540-4081-70eb-5d75-b3fa54f82268,a1,4
91cb75e0-00e1-70ae-d581-d5924359d3b1,a2,3
310bd5d0-6061-7098-d41e-41b982248427,a4,5
311bb5b0-8031-704a-d26b-1a35da2044f9,a4,3
71cb5540-20c1-70a9-1806-fbc6af5f0b86,a6,5
115ba5a0-f021-7098-63b7-6750e7705b72,a1,5
714b9540-8061-70d8-daaa-8a4b42d4dd71,a4,3
c17be530-0011-7066-b860-92d133614a57,a2,0
011bb520-7041-704f-b3e7-ab5c43dd3950,a1,0
41fb4560-10f1-7016-b8cc-cd2bc89239b7,a5,5
a15b55c0-6081-70cd-a61b-afbdaf0eff13,a6,0
a15bd5a0-20b1-705d-cacd-efb43606a358,a4,5
a18b2540-90e1-70f8-deb6-fc59ae3297da,a7,4
a1bbb550-8001-709c-3ebb-799cd4aa893f,a3,5
91bbe500-b011-7005-c471-0da2f8815108,a7,3
019be580-4061-7075-debb-ffd77dc8ca40,a7,3
d1db45a0-f051-702b-f627-c33637d4528c,a4,4
f1abb5c0-3001-7042-a4b5-d6561c36322c,a3,3
f1abd540-a0f1-70c2-5c22-206895f355ca,a7,0
a15b55c0-6081-70cd-a61b-afbdaf0eff13,a1,4
e1cb8510-60e1-709a-53ce-18a04547e565,a7,4
f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,a5,4
31cb6500-d081-7067-9d22-37992452f2ad,a3,4
017bc500-50b1-70d6-f73f-a218553355df,a3,3
011bd560-70e1-7036-62a9-3d29afd5179d,a4,3
410b95f0-5061-701c-4a3c-9930963ae77f,a3,4
017bc500-50b1-70d6-f73f-a218553355df,a4,5
f17ba530-1081-709f-a59d-3f05cc7fb431,a7,0
014b6540-3041-705c-365b-d2029fb91b21,a2,0
f15b75b0-6011-7034-bf08-1dd66fe5cffa,a1,0
014b6540-3041-705c-365b-d2029fb91b21,a5,0
411bd580-f051-7091-c64b-39f944fda7b6,a2,0
11cb0520-80d1-70f1-831e-2d3d54b32de3,a5,0
a13b5500-0021-7047-dba8-89607721af5d,a2,3
919be590-7081-7003-3cef-906e621826ff,a2,3
c1ab6550-a0a1-7068-381c-46a9e01d4df5,a3,4
711b6580-50d1-70c7-2c33-364aab9519a1,a4,0
116b0520-f0b1-70d5-0575-61162dd862fd,a2,5
613b1510-4051-7027-1ee2-8f2c72d3c64b,a7,4
71fb0550-10e1-7086-a384-f22bf12dee89,a3,0
11cb7520-40f1-70ca-46b8-915a77bae7de,a3,5
51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,a3,4
71cb5540-20c1-70a9-1806-fbc6af5f0b86,a7,5
51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,a4,3
d17b4550-a0d1-7014-38bf-d8d68777c4f4,a2,0
919be590-7081-7003-3cef-906e621826ff,a4,4
81eb45d0-00d1-7089-fd06-0ffbbe5e2c7a,a2,3
31db5580-10e1-70d5-9f5c-004b166ac03c,a2,5
71ab5570-8001-709a-1343-b36f475fb202,a3,5
911b1530-f081-70c6-8ba9-81ba9defa173,a5,5
a10bd580-0091-709a-49e7-6e9c96ea58c6,a1,0
c1ab8590-4021-709d-24e8-65c1ff2dac53,a2,5
511bf560-b061-7030-1534-373d6182148d,a7,5
11cb0520-80d1-70f1-831e-2d3d54b32de3,a6,3
817b9500-8071-700f-6d35-00db749ffca6,a5,0
811bc590-9011-705e-82d7-38a6c705a6c4,a7,0
c10ba560-5051-7080-335e-1e8aaac1f227,a2,5
014b6540-3041-705c-365b-d2029fb91b21,a6,0
011bb520-7041-704f-b3e7-ab5c43dd3950,a6,4
116b0520-f0b1-70d5-0575-61162dd862fd,a3,0
a1eba540-c0b1-7047-0613-98a1815ad2ae,a2,0
01cbf550-9041-70f1-3bbe-92176ffa992e,a3,0
113bc5a0-00c1-70a8-1558-53c8f78b1a99,a1,0
d1db45a0-f051-702b-f627-c33637d4528c,a7,2
e14bd5c0-2091-70a1-3e0d-252a10bc1372,a2,5
01ebf5c0-7001-7089-68b3-ebba941641c4,a2,4
61abe5e0-d021-7066-78e5-8732da2c09a0,a2,3
a1eb05a0-7031-707b-b065-0f30c86f0a6e,a3,3
112b5570-40c1-70f5-ada6-8cd2d2eb5007,a4,4
c17bf5d0-5091-70a9-0d1d-8fbc31f9c224,a4,0
516b7570-00e1-700e-b368-e544714cb230,a4,4
81eb45d0-00d1-7089-fd06-0ffbbe5e2c7a,a5,3
313b35f0-a0f1-70ff-7490-f9e5e8fea858,a3,4
11cb7520-40f1-70ca-46b8-915a77bae7de,a2,0
11cb7520-40f1-70ca-46b8-915a77bae7de,a6,5
01eb9580-3071-70a9-01aa-f63e5dd14609,a7,3
31fbe520-0061-70e7-7783-8fdc38bd09fd,a4,5
21fb65c0-a0d1-7058-ae17-4b20090157aa,a2,3
21fb2560-d0c1-70cc-8456-cb80cc078b11,a4,5
d17b4550-a0d1-7014-38bf-d8d68777c4f4,a3,0
31ab1560-b091-7055-7307-da7f622a0e6b,a3,3
218b1530-20e1-701a-ba31-9c86c7da05bc,a2,4
91ab25a0-f051-70ce-9d29-ac0649a68c53,a6,0
a15bd5a0-20b1-705d-cacd-efb43606a358,a3,0
91ab25a0-f051-70ce-9d29-ac0649a68c53,a5,5
911b1530-f081-70c6-8ba9-81ba9defa173,a1,4
714b9540-8061-70d8-daaa-8a4b42d4dd71,a5,3
b1bbe550-6071-708d-a4b6-8d280dff01d0,a5,3
91fb2530-b051-70f2-9bbb-1733c381bfbc,a7,3
11cb7520-40f1-70ca-46b8-915a77bae7de,a4,5
819b2520-80d1-7040-a2e8-a74594524790,a5,3
714b9540-8061-70d8-daaa-8a4b42d4dd71,a3,4
119b55f0-6001-70b7-9cf8-aff7a0dc1623,a7,5
b1abe580-4091-7066-5da1-2ce6aa6d0e3b,a1,4
819b2520-80d1-7040-a2e8-a74594524790,a4,4
21fb65c0-a0d1-7058-ae17-4b20090157aa,a7,3
91cb75e0-00e1-70ae-d581-d5924359d3b1,a3,0
b1abe580-4091-7066-5da1-2ce6aa6d0e3b,a3,3
41fb4560-10f1-7016-b8cc-cd2bc89239b7,a1,3
919be590-7081-7003-3cef-906e621826ff,a3,4
218be570-f0f1-7033-b8df-1466adc57225,a1,4
a1dba540-c071-705a-e705-3f35ce26988f,a4,4
a18b2540-90e1-70f8-deb6-fc59ae3297da,a5,4
919b25a0-0071-7022-b6bb-2716eefd7953,a7,5
210bd5c0-70d1-7070-b076-8b8ae197fb56,a5,3
81cbb5e0-9011-7077-7e4e-7aca1564666c,a7,3
219b2590-e041-704c-6a88-f3a3366c6cc5,a7,5
91bbd550-f0a1-7047-142d-6aeab04713b1,a4,5
e1fbb500-50c1-7067-3f5b-f2a306231361,a4,5
f15b75b0-6011-7034-bf08-1dd66fe5cffa,a3,4
511bf560-b061-7030-1534-373d6182148d,a5,3
017bc500-50b1-70d6-f73f-a218553355df,a7,0
510b5580-60e1-7095-f35a-7fd78cd92cfe,a5,3
41eb6500-1081-7006-138f-298c1f0f89f5,a6,4
e17b7530-3021-70d1-5891-3515d4c26ec6,a2,3
b1cb6570-80d1-70d6-b914-60bf3a31e5c7,a3,4
f11bc560-6081-70ae-2949-07ca788f237b,a3,4
719b2530-2001-7002-244b-0c90ec1dc48d,a6,5
d17b4550-a0d1-7014-38bf-d8d68777c4f4,a6,3
014b6540-3041-705c-365b-d2029fb91b21,a4,5
31fbe520-0061-70e7-7783-8fdc38bd09fd,a3,5
b14ba500-e041-701b-eba7-204e26a8a5b7,a4,3
011bb520-7041-704f-b3e7-ab5c43dd3950,a4,3
b19ba550-c0d1-706b-5b31-6f30f3eaa255,a5,3
f1cbc5b0-a0b1-7062-ca17-580f39de4c83,a4,0
115ba5a0-f021-7098-63b7-6750e7705b72,a5,3
91cb75e0-00e1-70ae-d581-d5924359d3b1,a4,3
510b5580-60e1-7095-f35a-7fd78cd92cfe,a3,3
81eb45d0-00d1-7089-fd06-0ffbbe5e2c7a,a3,3
a1bbb550-8001-709c-3ebb-799cd4aa893f,a2,3
812b15e0-7001-7072-351b-af5182106bba,a2,0
f1cba540-a0d1-70b2-f94d-ddac74add408,a4,4
e17b7530-3021-70d1-5891-3515d4c26ec6,a1,0
510b5580-60e1-7095-f35a-7fd78cd92cfe,a2,3
91cb75e0-00e1-70ae-d581-d5924359d3b1,a5,0
41eb6500-1081-7006-138f-298c1f0f89f5,a4,0
e1cb9560-4091-706e-840f-87a913394f9e,a6,0
e1cb9560-4091-706e-840f-87a913394f9e,a7,4
c17be530-0011-7066-b860-92d133614a57,a5,3
f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,a6,3
514b6590-9031-70f3-bdf0-6fb6ff753346,a7,4
311bb5b0-8031-704a-d26b-1a35da2044f9,a2,5
